distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
53.047268,4.400000,12.283469,0.000000,12.283469,1.346134,0.000000,16.535191,16.535191,0.017790,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2694.010986,2694.010986,2559.310303
53.292934,4.420000,12.283469,0.000000,12.283469,1.346134,0.000000,16.535191,16.535191,0.017790,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2706.256348,2706.256348,2570.943604
53.538605,4.440000,12.283469,0.000000,12.283469,1.346134,0.000000,16.535191,16.535191,0.017790,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2718.501953,2718.501953,2582.576660
53.784271,4.460000,12.283469,0.000000,12.283469,1.346134,0.000000,16.535191,16.535191,0.017790,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2730.747314,2730.747314,2594.209961
54.029942,4.480000,12.283469,0.000000,12.283469,1.346134,0.000000,16.535191,16.535191,0.017790,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2742.992676,2742.992676,2605.843262
54.275612,4.500000,12.283469,0.000000,12.283469,1.346134,0.000000,16.535191,16.535191,0.017790,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2755.238281,2755.238281,2617.476318
54.521278,4.520000,12.283469,0.000000,12.283469,1.346134,0.000000,16.535191,16.535191,0.017790,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2767.483643,2767.483643,2629.109375
54.766949,4.540000,12.283469,0.000000,12.283469,1.346134,0.000000,16.535191,16.535191,0.017790,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2779.729004,2779.729004,2640.742676
55.012615,4.559999,12.283469,0.000000,12.283469,1.346134,0.001907,16.535191,16.535198,0.017991,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,45.494659,-2.599759,-2619.270020,-2599.759033,10.236300,2.693763,588.244446,2085.306396,1.000000,2792.538574,2792.538574,2652.911621
55.258286,4.580000,12.283469,0.000000,12.283469,1.346134,0.039038,16.535191,16.535370,0.021912,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,55.408657,-2.599759,-2619.270020,-2599.759033,12.466948,3.280776,716.432129,2085.306396,1.000000,2815.769287,2815.769287,2674.980713
55.503956,4.600000,12.283469,0.000000,12.283469,1.346134,0.076169,16.535191,16.535538,0.025832,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,65.322647,-2.599759,-2619.270020,-2599.759033,14.697597,3.867788,844.619751,2085.306396,1.000000,2839.000000,2839.000000,2697.049805
55.749626,4.620000,12.283469,0.000000,12.283469,1.346134,0.113300,16.535191,16.535707,0.029753,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,75.236641,-2.599759,-2619.270020,-2599.759033,16.928244,4.454801,972.807312,2085.306396,1.000000,2862.230469,2862.230469,2719.118896
55.995296,4.640000,12.283469,0.000000,12.283469,1.346134,0.150431,16.535191,16.535877,0.033673,0.000000,0.000000,65.457718,9.626135,1.309752,19.510912,-42.385773,85.150642,-2.599759,-2619.270020,-2599.759033,19.158894,5.041814,1100.994873,2085.306396,1.000000,2885.460938,2885.460938,2741.187744
56.241207,4.660000,19.266392,0.000000,12.286435,1.021437,0.078230,12.546789,12.583768,0.026058,0.000000,0.000000,49.668865,7.304245,0.993831,19.520340,-42.406254,65.893387,-2.599750,-2619.270020,-2599.749512,14.826013,3.901582,852.014038,2085.810059,1.000000,2887.166260,2887.166260,2742.807617
56.487122,4.680000,26.385612,0.000000,12.289460,0.690403,0.003895,8.480539,8.554516,0.018217,0.000000,0.000000,33.571838,4.937035,0.671744,19.529953,-42.427139,46.066753,-2.599740,-2619.270020,-2599.739990,10.365020,2.727637,595.671387,2086.323486,1.000000,2888.451660,2888.451660,2744.028809
56.733036,4.700000,33.504833,0.000000,12.292484,0.359368,-0.070441,4.414290,4.525264,0.010377,0.000000,0.000000,17.474812,2.569825,0.349656,19.539566,-42.448021,26.240122,-2.599730,-2619.270020,-2599.730469,5.904027,1.553691,339.328674,2086.836914,1.000000,2889.736816,2889.736816,2745.249756
56.978951,4.720000,40.624054,0.000000,12.295509,0.028334,-0.144776,0.348040,0.496011,0.002536,0.000000,0.000000,1.377782,0.202615,0.027568,19.549177,-42.468906,6.413486,-2.599721,-2619.270020,-2599.720947,1.443035,0.379746,82.985947,2087.350342,1.000000,2891.021973,2891.021973,2746.470703
57.224640,4.740000,34.730053,0.000000,12.293005,-0.302397,-0.117186,-3.714486,3.831672,0.005443,0.000000,0.000000,-14.704503,-2.162427,-0.294224,19.541220,-42.451614,13.762568,-2.599729,-2619.270020,-2599.728760,3.096578,0.814889,177.996887,2086.925293,1.000000,2902.329102,2902.329102,2757.212646
57.470314,4.760000,27.617794,0.000000,12.289984,-0.633108,-0.080056,-7.776760,7.856815,0.009355,0.000000,0.000000,-30.785791,-4.527322,-0.615997,19.531616,-42.430756,23.655645,-2.599738,-2619.270020,-2599.738281,5.322520,1.400663,305.899048,2086.412354,1.000000,2914.574951,2914.574951,2768.846191
57.715984,4.780000,20.505707,0.000000,12.286963,-0.963811,-0.042926,-11.838937,11.881863,0.013267,0.000000,0.000000,-46.866699,-6.892161,-0.937762,19.522015,-42.409889,33.548485,-2.599748,-2619.270020,-2599.748047,7.548409,1.986423,433.798157,2085.899414,1.000000,2926.820557,2926.820557,2780.479492
57.961655,4.800000,13.393616,0.000000,12.283940,-1.294513,-0.005796,-15.901114,15.906909,0.017179,0.000000,0.000000,-62.947601,-9.257000,-1.259527,19.512411,-42.389027,43.441322,-2.599758,-2619.270020,-2599.757568,9.774298,2.572184,561.697205,2085.386475,1.000000,2939.065918,2939.065918,2792.112549
58.207321,4.820000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2951.311279,2951.311279,2803.745850
58.452991,4.840000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2963.556641,2963.556641,2815.378906
58.698662,4.860000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2975.802490,2975.802490,2827.012207
58.944332,4.880000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,2988.047852,2988.047852,2838.645508
59.190002,4.900000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3000.293457,3000.293457,2850.278809
59.435669,4.920000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3012.539062,3012.539062,2861.911865
59.681335,4.940000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3024.784424,3024.784424,2873.545166
59.927006,4.960000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3037.029785,3037.029785,2885.178223
60.172676,4.980000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3049.275391,3049.275391,2896.811523
60.418346,5.000000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3061.520996,3061.520996,2908.444824
60.664017,5.020000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3073.766357,3073.766357,2920.077881
60.909683,5.040000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3086.011719,3086.011719,2931.711182
61.155350,5.060000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3098.257324,3098.257324,2943.344238
61.401024,5.080000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3110.502930,3110.502930,2954.977539
61.646690,5.100000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3122.748291,3122.748291,2966.610840
61.892365,5.120000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3134.993896,3134.993896,2978.244141
62.138031,5.140000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3147.239258,3147.239258,2989.877197
62.383698,5.160000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3159.484863,3159.484863,3001.510498
62.629368,5.180000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3171.730469,3171.730469,3013.143555
62.875034,5.200000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3183.975586,3183.975586,3024.776855
63.120705,5.220000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3196.221436,3196.221436,3036.410156
63.366379,5.240000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3208.466797,3208.466797,3048.043457
63.612053,5.260000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3220.712646,3220.712646,3059.676758
63.857723,5.280000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3232.958008,3232.958008,3071.310059
64.103394,5.300001,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3245.203857,3245.203857,3082.943359
64.349060,5.320000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3257.448975,3257.448975,3094.576416
64.594727,5.340000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3269.694580,3269.694580,3106.209717
64.840393,5.360000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3281.939941,3281.939941,3117.842773
65.086067,5.380000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3294.185547,3294.185547,3129.476318
65.331741,5.400000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3306.431152,3306.431152,3141.109375
65.577400,5.420000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3318.676270,3318.676270,3152.742676
65.823074,5.440000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3330.921875,3330.921875,3164.375732
66.068741,5.460000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3343.167480,3343.167480,3176.009033
66.314407,5.480000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3355.413086,3355.413086,3187.642090
66.560081,5.500000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3367.658447,3367.658447,3199.275391
66.805748,5.520000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3379.904053,3379.904053,3210.908691
67.051414,5.540000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3392.149414,3392.149414,3222.541748
67.297089,5.560000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3404.395020,3404.395020,3234.175293
67.542755,5.580000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3416.640381,3416.640381,3245.808105
67.788429,5.600000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3428.885742,3428.885742,3257.441406
68.034096,5.620000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3441.131348,3441.131348,3269.074707
68.279762,5.640000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3453.376953,3453.376953,3280.708008
68.525436,5.660000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3465.622559,3465.622559,3292.341309
68.771103,5.680000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3477.867920,3477.867920,3303.974609
69.016777,5.700000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3490.113525,3490.113525,3315.607910
69.262444,5.720000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3502.358887,3502.358887,3327.240723
69.508110,5.740000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3514.604492,3514.604492,3338.874023
69.753784,5.760000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3526.850098,3526.850098,3350.507812
69.999451,5.780000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3539.095703,3539.095703,3362.140625
70.245125,5.800000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3551.341309,3551.341309,3373.773926
70.490791,5.820000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3563.586426,3563.586426,3385.407227
70.736465,5.840000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3575.832031,3575.832031,3397.040527
70.982132,5.860000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3588.077393,3588.077393,3408.673584
71.227798,5.880000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3600.323242,3600.323242,3420.306885
71.473465,5.900001,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3612.568604,3612.568604,3431.940430
71.719139,5.920000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3624.814209,3624.814209,3443.573242
71.964813,5.940000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3637.059814,3637.059814,3455.206543
72.210480,5.960000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3649.304932,3649.304932,3466.839844
72.456146,5.980000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3661.550537,3661.550537,3478.472900
72.701813,6.000000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3673.795898,3673.795898,3490.106201
72.947479,6.020000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3686.041504,3686.041504,3501.739258
73.193153,6.040000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3698.287109,3698.287109,3513.372559
73.438820,6.059999,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3710.532227,3710.532227,3525.005615
73.684494,6.080000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3722.777832,3722.777832,3536.638916
73.930161,6.100000,12.283469,0.000000,12.283469,-1.346134,0.000000,-16.535191,16.535191,0.017790,0.000000,0.000000,-65.457718,-9.626135,-1.309752,19.510912,-42.385773,44.985527,-2.599759,-2619.270020,-2599.759033,10.121743,2.663617,581.661377,2085.306396,1.000000,3735.023438,3735.023438,3548.271973
